latitude,longitude,altitude,accuracy,altitudeAccuracy,heading,speed,timestamp
7.96569133,98.28132819,30.24603271484375,3.216000080108642,,144.89999389648438,10.970000267028809,1653542446000
7.96561026,98.28138764,29.92913818359375,3.216000080108642,,142.89999389648438,11.119999885559082,1653542447000
7.96552941,98.28144568,29.44793701171875,3.216000080108642,,140.6999969482422,11.050000190734863,1653542448000
7.96545427,98.28152313,28.822265625,3.216000080108642,,137.10000610351562,11.640000343322754,1653542449000
7.96538403,98.28159072,28.522216796875,3.216000080108642,,130.6999969482422,10.720000267028809,1653542450000
7.96532412,98.28169141,27.14044189453125,3.216000080108642,,122.0999984741211,11.819999694824219,1653542451000
7.96527487,98.28178927,26.1190185546875,3.216000080108642,,114.0,11.970000267028809,1653542452000
7.96523787,98.28188295,25.581298828125,3.216000080108642,,109.0999984741211,11.279999732971191,1653542453000
7.96519963,98.28197137,25.36083984375,3.216000080108642,,110.4000015258789,10.729999542236328,1653542454000
7.96514795,98.2820496,25.345947265625,3.216000080108642,,120.69999694824219,10.380000114440918,1653542455000
7.96508236,98.28211623,25.06024169921875,3.216000080108642,,134.8000030517578,10.34000015258789,1653542456000
7.96500128,98.28216491,24.73004150390625,3.216000080108642,,150.5,10.789999961853027,1653542457000
7.96490644,98.28219163,24.24835205078125,3.216000080108642,,164.39999389648438,10.720000267028809,1653542458000
7.96480828,98.2822046,23.52301025390625,3.216000080108642,,172.39999389648438,10.850000381469727,1653542459000
7.9647126,98.28222322,22.80291748046875,3.216000080108642,,170.60000610351562,10.65999984741211,1653542460000
7.96461981,98.28224875,22.14996337890625,3.216000080108642,,166.10000610351562,10.550000190734863,1653542461000
7.96452836,98.2822854,21.58148193359375,3.216000080108642,,157.0,10.569999694824219,1653542462000
7.96444235,98.28233513,20.78839111328125,3.216000080108642,,147.8000030517578,10.890000343322754,1653542463000
7.9643593500000005,98.28239684,20.92877197265625,3.216000080108642,,136.10000610351562,11.270000457763672,1653542464000
7.96429893,98.28248461,20.80621337890625,3.216000080108642,,123.9000015258789,11.59000015258789,1653542465000
7.96424983,98.28257772,21.0958251953125,3.216000080108642,,113.5999984741211,11.529999732971191,1653542466000
7.964219,98.28267749,20.2926025390625,3.216000080108642,,109.4000015258789,11.609999656677246,1653542467000
7.96417911,98.2827809,20.1881103515625,3.216000080108642,,109.5,12.319999694824219,1653542468000
7.96413512,98.28289033,20.66314697265625,3.216000080108642,,110.4000015258789,12.859999656677246,1653542469000
7.96409064,98.28299687,20.63494873046875,3.216000080108642,,111.9000015258789,12.75,1653542470000
7.96404196,98.28310088,19.87481689453125,3.216000080108642,,115.30000305175781,12.699999809265137,1653542471000
7.963988,98.28319884,19.62286376953125,3.216000080108642,,119.0,12.460000038146973,1653542472000
7.96393211,98.28329135,19.56256103515625,3.216000080108642,,121.0,12.010000228881836,1653542473000
7.96388221,98.28337477,19.1004638671875,3.216000080108642,,120.5999984741211,10.880000114440918,1653542474000
7.9638373399999995,98.28345158,18.79010009765625,3.216000080108642,,119.5,9.949999809265137,1653542475000
7.96380552,98.28353159,19.3538818359375,3.216000080108642,,111.5999984741211,9.449999809265137,1653542476000
7.96378964,98.28360937,19.52899169921875,3.216000080108642,,95.5999984741211,8.760000228881836,1653542477000
7.96381393,98.28368452,18.7679443359375,3.216000080108642,,73.0999984741211,8.65999984741211,1653542478000
7.9638510700000005,98.28375579,18.5391845703125,3.216000080108642,,56.400001525878906,8.890000343322754,1653542479000
7.96390814,98.28381997,17.75506591796875,3.216000080108642,,51.0,9.34000015258789,1653542480000
7.9639676900000005,98.28389163,16.7740478515625,3.216000080108642,,51.0,10.180000305175781,1653542481000
7.96403109,98.28396714,15.78509521484375,3.216000080108642,,52.0,10.6899995803833,1653542482000
7.96407902,98.28404112,15.032470703125,3.216000080108642,,55.70000076293945,9.9399995803833,1653542483000
7.96411049,98.28411661,14.7530517578125,3.216000080108642,,66.30000305175781,9.420000076293945,1653542484000
7.96413317,98.28420269,13.91265869140625,3.216000080108642,,75.69999694824219,9.760000228881836,1653542485000
7.96414459,98.28429742,13.4151611328125,3.216000080108642,,80.80000305175781,10.40999984741211,1653542486000
7.96415381,98.28440175,13.19549560546875,3.216000080108642,,85.5999984741211,11.34000015258789,1653542487000
7.96416071,98.28450307,11.8828125,3.216000080108642,,86.69999694824219,11.3100004196167,1653542488000
7.96417047,98.28460318,11.391143798828125,3.216000080108642,,85.30000305175781,11.069999694824219,1653542489000
7.96417699,98.28470324,10.740203857421875,3.216000080108642,,85.0,11.0600004196167,1653542490000
7.96417872,98.28480181,9.321136474609375,3.216000080108642,,89.5999984741211,11.0,1653542491000
7.96416968,98.28490092,8.973114013671875,3.216000080108642,,97.30000305175781,11.279999732971191,1653542492000
7.96414992,98.2850048,8.99261474609375,3.216000080108642,,108.5999984741211,11.319999694824219,1653542493000
7.96409106,98.28511649,9.138702392578125,3.216000080108642,,121.4000015258789,12.279999732971191,1653542494000
7.96402738,98.2852101,8.4791259765625,3.216000080108642,,128.0,12.130000114440918,1653542495000
7.96395022,98.28528171,7.28515625,3.216000080108642,,137.5,11.920000076293945,1653542496000
7.96386479,98.28534997,7.4072265625,3.216000080108642,,148.0,11.229999542236328,1653542497000
7.9637690800000005,98.28537699,5.962127685546875,3.216000080108642,,163.39999389648438,11.1899995803833,1653542498000
7.96367378,98.28538254,4.554290771484375,3.216000080108642,,178.5,10.779999732971191,1653542499000
7.96358163,98.2853605,3.10150146484375,3.216000080108642,,195.1999969482422,10.460000038146973,1653542500000
7.96350048,98.28532018,1.140838623046875,3.216000080108642,,207.1999969482422,10.119999885559082,1653542501000
7.96342447,98.28526719,-0.01678466796875,3.216000080108642,,212.8000030517578,10.260000228881836,1653542502000
7.96334903,98.28520966,-1.170318603515625,3.216000080108642,,216.60000610351562,10.3100004196167,1653542503000
7.96326196,98.28515072,-0.8108825683593751,3.216000080108642,,217.3000030517578,10.890000343322754,1653542504000
7.96317796,98.28508516,-1.3819580078125,3.216000080108642,,217.39999389648438,11.6899995803833,1653542505000
7.96308823,98.28501772,-1.96734619140625,3.216000080108642,,217.5,12.359999656677246,1653542506000
7.96299901,98.28495052,-2.519134521484375,3.216000080108642,,216.60000610351562,12.680000305175781,1653542507000
7.96290302,98.28488612,-2.52496337890625,3.216000080108642,,214.1999969482422,12.720000267028809,1653542508000
7.96280318,98.28482843,-3.025726318359375,3.216000080108642,,210.0,12.6899995803833,1653542509000
7.96270065,98.28478113,-4.0450439453125,3.216000080108642,,200.60000610351562,12.920000076293945,1653542510000
7.96258516,98.28475538000001,-4.43017578125,3.216000080108642,,191.0,13.279999732971191,1653542511000
7.96245945,98.28474456,-4.338592529296875,3.216000080108642,,182.0,13.989999771118164,1653542512000
7.9623307,98.28474889,-4.473724365234375,3.216000080108642,,178.8000030517578,14.220000267028809,1653542513000
7.96219914,98.28475434,-4.9725341796875,3.216000080108642,,178.1999969482422,14.720000267028809,1653542514000
7.96206054,98.28475981,-4.8551025390625,3.216000080108642,,178.6999969482422,15.239999771118164,1653542515000
7.96191735,98.28476273,-4.828826904296875,3.216000080108642,,178.89999389648438,15.770000457763672,1653542516000
7.96177294,98.2847682,-5.005462646484375,3.216000080108642,,178.8000030517578,16.06999969482422,1653542517000
7.96162611,98.28477392,-5.1065673828125,3.216000080108642,,178.39999389648438,16.219999313354492,1653542518000
7.96147741,98.28477878,-4.800689697265625,3.216000080108642,,178.5,16.459999084472656,1653542519000
7.96132925,98.28478157,-4.606201171875,3.216000080108642,,178.8000030517578,16.290000915527344,1653542520000
7.9611817,98.28478713,-4.83477783203125,3.216000080108642,,179.0,16.239999771118164,1653542521000
7.96103322,98.28478705,-4.38702392578125,3.216000080108642,,179.39999389648438,16.31999969482422,1653542522000
7.96088661,98.28478675,-4.191741943359375,3.216000080108642,,180.1999969482422,16.040000915527344,1653542523000
7.96074599,98.28478282,-4.578765869140625,3.216000080108642,,180.89999389648438,15.979999542236328,1653542524000
7.96060324,98.28478159,-4.076324462890625,3.216000080108642,,181.3000030517578,15.75,1653542525000
7.9604603,98.28478284,-3.902679443359375,3.216000080108642,,180.6999969482422,15.760000228881836,1653542526000
7.96031402,98.28478336,-3.859161376953125,3.216000080108642,,180.3000030517578,16.09000015258789,1653542527000
7.96016714,98.28478763,-4.24395751953125,3.216000080108642,,178.60000610351562,16.239999771118164,1653542528000
7.96001796,98.28479912,-4.407012939453125,3.216000080108642,,176.60000610351562,16.440000534057617,1653542529000
7.95986869,98.28481676,-4.634307861328125,3.216000080108642,,173.8000030517578,16.709999084472656,1653542530000
7.9597177,98.28483875,-4.923828125,3.216000080108642,,171.3000030517578,16.850000381469727,1653542531000
7.95956977,98.28486463,-5.341094970703125,3.216000080108642,,170.0,16.739999771118164,1653542532000
7.95942144,98.2848909,-5.53131103515625,3.216000080108642,,169.89999389648438,16.610000610351562,1653542533000
7.95927588,98.28491696,-5.419708251953125,3.216000080108642,,170.6999969482422,16.219999313354492,1653542534000
7.95913701,98.28493983,-5.596038818359375,3.216000080108642,,172.3000030517578,15.390000343322754,1653542535000
7.95900994,98.28495427,-5.7589111328125,3.216000080108642,,175.0,14.1899995803833,1653542536000
7.95889234,98.28495535,-5.82666015625,3.216000080108642,,181.89999389648438,13.100000381469727,1653542537000
7.95878647,98.28493145,-6.423004150390625,3.216000080108642,,191.5,12.289999961853027,1653542538000
7.95868684,98.28489103,-6.36285400390625,3.216000080108642,,203.39999389648438,12.140000343322754,1653542539000
7.95859501,98.28483073,-6.087890625,3.216000080108642,,214.89999389648438,12.020000457763672,1653542540000
7.95851082,98.28476366,-6.751800537109375,3.216000080108642,,217.39999389648438,12.149999618530273,1653542541000
7.95841676,98.2847002,-7.413299560546875,3.216000080108642,,212.10000610351562,12.359999656677246,1653542542000
7.95831286,98.28465164,-7.533935546875,3.216000080108642,,204.60000610351562,12.609999656677246,1653542543000
7.9582005,98.28461718,-7.7496337890625,3.216000080108642,,195.89999389648438,13.09000015258789,1653542544000
7.95808481,98.28458706,-8.347137451171875,3.216000080108642,,192.1999969482422,13.529999732971191,1653542545000
7.95796033,98.28455935,-8.465423583984375,3.216000080108642,,192.0,14.149999618530273,1653542546000
7.95782757,98.28453329,-8.2808837890625,3.216000080108642,,191.89999389648438,14.880000114440918,1653542547000
7.95769143,98.28450192,-9.013397216796875,3.216000080108642,,191.89999389648438,15.529999732971191,1653542548000
7.95754982,98.28447164,-8.9295654296875,3.216000080108642,,191.8000030517578,16.030000686645508,1653542549000
7.9574002,98.28444182,-8.726470947265625,3.216000080108642,,192.0,16.6200008392334,1653542550000
7.957248,98.28441005,-8.653961181640625,3.216000080108642,,191.8000030517578,16.969999313354492,1653542551000
7.95710118,98.28438019,-8.59344482421875,3.216000080108642,,192.3000030517578,16.6299991607666,1653542552000
7.95696457,98.28435123,-8.812347412109375,3.216000080108642,,192.39999389648438,16.0,1653542553000
7.95683175,98.28432246,-8.893707275390625,3.216000080108642,,192.1999969482422,15.199999809265137,1653542554000
7.95670989,98.28429759,-8.7520751953125,3.216000080108642,,191.89999389648438,13.670000076293945,1653542555000
7.95660686,98.28427474,-8.842071533203125,3.216000080108642,,191.6999969482422,11.890000343322754,1653542556000
7.95651852,98.2842618,-8.78375244140625,3.216000080108642,,189.39999389648438,10.0,1653542557000
7.9564416399999995,98.28425801,-8.5177001953125,3.216000080108642,,182.10000610351562,8.600000381469727,1653542558000
7.95637764,98.28427194,-8.611541748046875,3.216000080108642,,165.10000610351562,7.320000171661377,1653542559000
7.95633283,98.28431118,-8.87725830078125,3.216000080108642,,142.8000030517578,6.610000133514404,1653542560000
7.95630132,98.28436756,-8.738861083984375,3.216000080108642,,122.80000305175781,6.909999847412109,1653542561000
7.95627696,98.28443424,-8.3929443359375,3.216000080108642,,109.30000305175781,7.860000133514404,1653542562000
7.95625562,98.28451575,-7.803192138671875,3.216000080108642,,104.5,9.3100004196167,1653542563000
7.95623301,98.2846139,-7.974151611328125,3.216000080108642,,102.19999694824219,10.859999656677246,1653542564000
7.95621448,98.28472314,-8.185760498046875,3.216000080108642,,101.0999984741211,11.989999771118164,1653542565000
7.95619203,98.28483913,-7.50732421875,3.216000080108642,,101.0,12.899999618530273,1653542566000
7.95617415,98.28495978,-7.740509033203125,3.216000080108642,,100.9000015258789,13.470000267028809,1653542567000
7.95615114,98.28508796,-7.59576416015625,3.216000080108642,,102.4000015258789,14.119999885559082,1653542568000
7.95612217,98.2852189,-7.14971923828125,3.216000080108642,,104.5,14.65999984741211,1653542569000
7.95608985,98.285347,-7.152740478515625,3.216000080108642,,105.69999694824219,14.9399995803833,1653542570000
7.95605017,98.28547737,-6.67510986328125,3.216000080108642,,106.19999694824219,15.09000015258789,1653542571000
7.95601306,98.28560736,-6.8094482421875,3.216000080108642,,106.4000015258789,15.020000457763672,1653542572000
7.95597336,98.28573405,-7.1014404296875,3.216000080108642,,106.69999694824219,14.850000381469727,1653542573000
7.95593437,98.28586337,-6.725677490234375,3.216000080108642,,106.5999984741211,14.890000343322754,1653542574000
7.95589394,98.28598751,-6.66326904296875,3.216000080108642,,106.5,14.579999923706055,1653542575000
7.95585691,98.28610545,-6.31024169921875,3.216000080108642,,107.0999984741211,13.920000076293945,1653542576000
7.95580983,98.28622436,-6.2613525390625,3.216000080108642,,110.0,13.779999732971191,1653542577000
7.95575869,98.28633469,-6.110870361328125,3.216000080108642,,116.19999694824219,13.59000015258789,1653542578000
7.9556985000000005,98.28643704,-5.806488037109375,3.216000080108642,,122.5,13.350000381469727,1653542579000
7.95562537,98.28652886,-6.36505126953125,3.216000080108642,,130.0,13.079999923706055,1653542580000
7.95554047,98.2866145,-6.269073486328125,3.216000080108642,,137.89999389648438,12.850000381469727,1653542581000
7.95544532,98.28668905,-6.09332275390625,3.216000080108642,,144.39999389648438,13.170000076293945,1653542582000
7.9553452,98.28675123,-6.000030517578125,3.216000080108642,,148.89999389648438,13.239999771118164,1653542583000
7.95523738,98.28680286,-5.6759033203125,3.216000080108642,,153.8000030517578,12.890000343322754,1653542584000
7.95512998,98.28684307,-5.778717041015625,3.216000080108642,,161.60000610351562,12.680000305175781,1653542585000
7.95501687,98.28687004,-6.453155517578125,3.216000080108642,,169.3000030517578,12.25,1653542586000
7.95489709,98.28688098,-6.108978271484375,3.216000080108642,,177.0,13.170000076293945,1653542587000
7.95477874,98.2868795,-6.0985107421875,3.216000080108642,,184.6999969482422,13.079999923706055,1653542588000
7.95466351,98.28686223,-6.831787109375,3.216000080108642,,189.89999389648438,13.170000076293945,1653542589000
7.95454768,98.28683897,-7.420440673828125,3.216000080108642,,191.8000030517578,13.289999961853027,1653542590000
7.95443225,98.28681774,-7.28228759765625,3.216000080108642,,193.60000610351562,12.850000381469727,1653542591000
7.95433516,98.28679019,-7.617645263671875,3.216000080108642,,194.39999389648438,12.079999923706055,1653542592000
7.95423135,98.28677308,-7.486236572265625,3.216000080108642,,191.89999389648438,11.989999771118164,1653542593000
7.95412363,98.28675379,-7.696868896484375,3.216000080108642,,192.39999389648438,12.1899995803833,1653542594000
7.95401374,98.28672868,-7.7879638671875,3.216000080108642,,192.60000610351562,12.710000038146973,1653542595000
